"","run","subid","age_days","age_years","gender","ethnicity","ethnicity_collapse","experimenter","location","game","character","version","subid_char","char_label","question","question_text","question_clar","capacity","response","response_num","comments","general_comments"
"835","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",7,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","kinda",0.5,NA,NA
"836","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",8,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"837","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",9,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,NA,NA
"838","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",10,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"839","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",11,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","kinda",0.5,NA,NA
"840","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",12,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,NA,NA
"841","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",13,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","yes",1,NA,NA
"842","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",14,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,NA,NA
"843","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",15,"Can ___s hate someone?","like when you really don't like somebody","hate someone","kinda",0.5,NA,NA
"844","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","no",0,NA,NA
"845","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",17,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,NA,NA
"846","run_05 dimkid4yo","KZ11",1887,5.16986301369863,NA,NA,NA,"kz","preschool",2,"robot",3,"KZ11_robot","robot",18,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","no",0,NA,NA
"847","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",1,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","kinda",0.5,NA,NA
"848","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",2,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,NA,NA
"849","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",3,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","no",0,NA,NA
"850","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",4,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"851","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",5,"Can ___s feel happy?","like when you feel good","feel happy","no",0,NA,NA
"852","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",6,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,NA,NA
"853","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",7,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,NA,NA
"854","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",8,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","kinda",0.5,NA,NA
"855","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",9,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","no",0,NA,NA
"856","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",10,"Can ___s get scared?","like when you feel afraid","get scared","no",0,NA,NA
"857","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",11,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,NA,NA
"858","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",12,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","no",0,NA,NA
"859","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",13,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,NA,NA
"860","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",14,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","no",0,NA,NA
"861","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",15,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,NA,NA
"862","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",16,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"863","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",17,"Can ___s feel tired?","like when you feel sleepy","feel tired","no",0,NA,NA
"864","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",1,"robot",7,"KZ12_robot","robot",18,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","no",0,NA,NA
"865","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",1,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","no",0,NA,NA
"866","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",2,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,NA,NA
"867","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",3,"Can ___s see?","like when you see all the things that are around you","see","yes",1,NA,NA
"868","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",4,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,NA,NA
"869","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",5,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,NA,NA
"870","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",6,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,NA,NA
"871","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",7,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"872","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",8,"Can ___s think?","like when you have a thought or an idea about something","think","yes",1,NA,NA
"873","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",9,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,NA,NA
"874","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",10,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,NA,NA
"875","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",11,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,NA,NA
"876","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",12,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,NA,NA
"877","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",13,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","yes",1,NA,NA
"878","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",14,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,NA,NA
"879","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",15,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
"880","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,NA,NA
"881","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",17,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,NA,NA
"882","run_05 dimkid4yo","KZ12",1973,5.40547945205479,NA,NA,NA,"kz","preschool",2,"beetle",3,"KZ12_beetle","beetle",18,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","kinda",0.5,NA,NA
"883","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",1,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","yes",1,"",NA
"884","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",2,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,"",NA
"885","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",3,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,"",NA
"886","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",4,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,"",NA
"887","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",5,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","yes",1,"",NA
"888","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",6,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,"",NA
"889","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",7,"Can ___s see?","like when you see all the things that are around you","see","yes",1,"it has 2 eyes",NA
"890","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",8,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,"",NA
"891","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",9,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","yes",1,"",NA
"892","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",10,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","yes",1,"",NA
"893","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",11,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,"",NA
"894","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",12,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","kinda",0.5,"",NA
"895","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",13,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","no",0,"",NA
"896","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",14,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,"",NA
"897","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",15,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,"",NA
"898","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,"",NA
"899","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",17,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,"",NA
"900","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",1,"beetle",8,"K13_beetle","bug",18,"Can ___s get scared?","like when you feel afraid","get scared","no",0,"",NA
"901","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",1,"Can ___s get scared?","like when you feel afraid","get scared","no",0,"",NA
"902","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",2,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,"",NA
"903","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",3,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,"",NA
"904","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",4,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,"",NA
"905","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",5,"Can ___s get sad?","like when you feel unhappy","get sad","yes",1,"",NA
"906","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",6,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,"",NA
"907","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",7,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,"",NA
"908","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",8,"Can ___s feel tired?","like when you feel sleepy","feel tired","yes",1,"",NA
"909","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",9,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","yes",1,"",NA
"910","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",10,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","yes",1,"",NA
"911","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",11,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,"",NA
"912","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",12,"Can ___s see?","like when you see all the things that are around you","see","yes",1,"",NA
"913","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",13,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","yes",1,"",NA
"914","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",14,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","no",0,"",NA
"915","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",15,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","yes",1,"",NA
"916","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",16,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,"",NA
"917","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",17,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,"",NA
"918","run_05 dimkid4yo","K13",1748,4.78904109589041,NA,NA,NA,"kz","preschool",2,"robot",4,"K13_robot","astronaut",18,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,"",NA
"919","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",1,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,"[illegible]",NA
"920","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",2,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,"",NA
"921","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",3,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","yes",1,"",NA
"922","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",4,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,"",NA
"923","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",5,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","no",0,"",NA
"924","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",6,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","no",0,"",NA
"925","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",7,"Can ___s see?","like when you see all the things that are around you","see","no",0,"",NA
"926","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",8,"Can ___s feel happy?","like when you feel good","feel happy","no",0,"",NA
"927","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",9,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","no",0,"",NA
"928","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",10,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","no",0,"",NA
"929","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",11,"Can ___s feel tired?","like when you feel sleepy","feel tired","no",0,"",NA
"930","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",12,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","no",0,"",NA
"931","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",13,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","no",0,"",NA
"932","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",14,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,"",NA
"933","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",15,"Can ___s hear?","like when you hear sounds and noises","hear","no",0,"",NA
"934","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",16,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","no",0,"",NA
"935","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",17,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,"happy robot don't like bad robots",NA
"936","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",1,"robot",8,"KZ14_robot","robot",18,"Can ___s get scared?","like when you feel afraid","get scared","yes",1,"",NA
"937","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",1,"Can ___s get scared?","like when you feel afraid","get scared","no",0,"",NA
"938","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",2,"Can ___s hate someone?","like when you really don't like somebody","hate someone","yes",1,"",NA
"939","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",3,"Can ___s get lonely?","like when you feel sad because you miss somebody","get lonely","yes",1,"when they want their mother but their nannies are there",NA
"940","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",4,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,"",NA
"941","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",5,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,"",NA
"942","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",6,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,"",NA
"943","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",7,"Can ___s get thirsty?","like when you feel like you need to drink something","get thirsty","yes",1,"",NA
"944","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",8,"Can ___s feel tired?","like when you feel sleepy","feel tired","no",0,"",NA
"945","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",9,"Can ___s figure things out?","like when you solve a puzzle or learn something new","figure things out","no",0,"",NA
"946","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",10,"Can ___s smell things?","like when you can tell if something smells sweet, or rotten","smell things","no",0,"",NA
"947","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",11,"Can ___s feel happy?","like when you feel good","feel happy","yes",1,"",NA
"948","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",12,"Can ___s see?","like when you see all the things that are around you","see","no",0,"because it doesn't have eyes",NA
"949","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",13,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","no",0,"",NA
"950","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",14,"Can ___s feel sick?","like when you feel like you might throw up","feel sick","kinda",0.5,"",NA
"951","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",15,"Can ___s know stuff?","like when you know a fact or know how to do something","know stuff","no",0,"",NA
"952","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",16,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","no",0,"if they hit someone, bugs can't talk",NA
"953","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",17,"Can ___s think?","like when you have a thought or an idea about something","think","no",0,"",NA
"954","run_05 dimkid4yo","KZ14",1631,4.46849315068493,NA,NA,NA,"kz","preschool",2,"beetle",4,"KZ14_beetle","bug",18,"Can ___s feel hungry?","like when you feel like you need to eat something","feel hungry","no",0,"",NA
"955","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",1,"Can ___s love someone?","like when you really like somebody and care about them a lot","love someone","no",0,NA,NA
"956","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",2,"Can ___s hear?","like when you hear sounds and noises","hear","yes",1,NA,NA
"957","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",3,"Can ___s feel sorry?","like when you feel bad because you hurt somebody else","feel sorry","kinda",0.5,NA,NA
"958","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",4,"Can ___s get sad?","like when you feel unhappy","get sad","no",0,NA,NA
"959","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",5,"Can ___s remember things?","like when you remember something that happened yesterday","remember things","yes",1,NA,NA
"960","run_05 dimkid4yo","KZ15",1446,3.96164383561644,NA,NA,NA,"kz","preschool",1,"beetle",1,"KZ15_beetle","I don't know",6,"Can ___s hate someone?","like when you really don't like somebody","hate someone","no",0,NA,NA
